"","fare_amount","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","pickup_date","pickup_hour","pickup_month","pickup_year","pickup_day_of_week","pickup_day","trip_distance"
"7663",9,-73.95528,40.779762,-73.968015,40.78732,3,"1860",19,2,2014,6,7,0.847462634875294
"7664",7.3,-74.005004,40.715514,-73.991133,40.745385,1,"1032",2,11,2011,4,2,2.19039067733864
"7665",4.5,-73.99281,40.742743,-74.005667,40.748407,1,"1117",21,1,2012,5,26,0.77939593154111
"7666",5.3,-73.959683,40.774457,-73.966944,40.76391,1,"1300",18,7,2012,6,27,0.822751454465959
"7667",12.9,-73.954818,40.773308,-73.994837,40.733935,2,"89",19,3,2009,2,30,3.43720248116565
"7669",16.5,-73.972438,40.753515,-73.990574,40.739688,4,"2145",12,11,2014,4,19,1.34833384502191
"7670",9.3,-73.982208,40.761162,-74.008515,40.719368,1,"614",12,9,2010,3,7,3.20285863331464
"7671",4.9,-73.988351,40.718759,-73.982161,40.732087,1,"706",7,12,2010,4,8,0.977344958556639
"7672",12.5,-73.956778,40.771205,-73.981281,40.735593,1,"1011",10,10,2011,4,12,2.77783115282315
"7673",4.5,-73.979725,40.739235,-73.988607,40.73646,5,"1196",1,4,2012,7,14,0.503534712104488
"7674",5.5,-73.99511719,40.73957825,-73.98391724,40.73914337,1,"2280",16,4,2015,7,4,0.587756310986897
"7675",5,-73.952011,40.798937,-73.944526,40.794767,1,"88",21,3,2009,1,29,0.486643085899098
"7676",6.9,-73.965983,40.76788,-73.947659,40.776207,1,"306",16,11,2009,2,2,1.11943485424307
"7677",16.25,-73.874598,40.774158,-73.989672,40.741365,5,"392",11,1,2010,4,27,6.44189513365493
"7678",3.3,-73.986313,40.7489,-73.984893,40.74422,1,"499",13,5,2010,7,15,0.33216168896403
"7679",6.9,-73.991934,40.721942,-73.988327,40.740223,1,"708",2,12,2010,6,10,1.27856610354871
"7680",6.5,-73.994547,40.74037,-74.00178,40.746015,2,"1342",22,9,2012,6,7,0.544197074494937
"7681",5,-73.975584,40.760669,-73.984908,40.757794,3,"1434",10,12,2012,7,8,0.527448029142133
"7682",8.14,-73.99918,40.744265,-73.948762,40.72894,1,"1618",6,6,2013,2,10,2.8471922716017
"7683",10.5,-73.983564,40.73838,-73.992824,40.720236,2,"1868",0,2,2014,7,15,1.34562629171709
"7684",7.7,-74.00239,40.750178,-74.005402,40.726587,1,"521",3,6,2010,1,6,1.63942445953493
"7686",10.9,-73.99109,40.733255,-73.984598,40.757743,1,"840",19,4,2011,7,23,1.72768094744356
"7687",7.3,-74.002052,40.73492,-73.9815,40.720643,5,"932",4,7,2011,1,24,1.46145690671612
"7688",9,-73.97334,40.769132,-73.966353,40.784052,2,"1833",10,1,2014,7,11,1.09499893435955
"7689",3.5,-73.997665,40.74131,-74.002576,40.733897,1,"2025",16,7,2014,3,22,0.573738192706952
"7690",10.1,-74.000402,40.728742,-73.97866,40.750907,1,"923",10,7,2011,6,15,1.91024365214431
"7691",9.7,-73.999887,40.734597,-73.98216,40.77207,2,"1228",6,5,2012,4,16,2.75344249383414
"7692",8.5,-73.98933411,40.74197769,-74.00327301,40.72409439,5,"2274",19,3,2015,1,29,1.43664603844949
"7693",6.5,-74.008512,40.725328,-74.008512,40.725328,1,"387",15,1,2010,6,22,0
"7694",18.61,-74.004233,40.716625,-73.861677,40.768312,1,"742",17,1,2011,6,14,8.28236651913165
"7695",7.7,-73.970132,40.768552,-73.97592,40.785567,5,"1282",19,7,2012,2,9,1.21536117671893
"7697",12.5,-73.989712,40.762164,-73.947712,40.78116,1,"125",21,5,2009,3,5,2.56263881139617
"7698",11,-73.987667,40.765247,-73.953937,40.786282,1,"1553",0,4,2013,7,6,2.28881315006339
"7699",6,-73.992814,40.743377,-73.997242,40.753176,1,"1780",13,11,2013,3,19,0.71642186725837
"7700",22,-73.7766,40.645377,-73.871545,40.680192,1,"1912",1,3,2014,2,31,5.53328863939391
"7701",4.1,-73.967213,40.766664,-73.973645,40.757092,1,"248",14,9,2009,7,5,0.742925453400444
"7702",4.1,-73.986677,40.753177,-73.979938,40.761443,1,"1255",13,6,2012,3,12,0.672004904237306
"7703",6.1,-74.000777,40.731782,-73.997735,40.746382,5,"1269",10,6,2012,3,26,1.02239975672292
"7704",13.12,-73.79023743,40.64672852,-73.98815155,40.74603653,2,"2279",16,4,2015,6,3,12.4465309799782
"7705",5.3,-73.982225,40.776908,-73.984997,40.759972,1,"2",6,1,2009,6,2,1.18044158383004
"7706",8.3,-73.968038,40.802142,-73.951983,40.7902,1,"50",19,2,2009,5,19,1.17861986196435
"7707",3.7,-73.998385,40.724561,-74.000628,40.728593,1,"738",12,1,2011,2,10,0.302667575472318
"7708",19.73,-73.951773,40.769514,-73.787689,40.641511,1,"1416",15,11,2012,3,20,12.3459518474881
"7709",8.5,-73.983208,40.738645,-73.975463,40.752227,1,"1650",21,7,2013,6,12,1.02340217304777
"7710",5.9,-73.996054,40.743507,-74.004381,40.749516,2,"58",17,2,2009,6,27,0.602644133781827
"7711",10.5,-73.983232,40.756177,-73.952522,40.786655,4,"1150",20,2,2012,3,28,2.65187573615601
"7712",4.5,-73.99578,40.72494,-73.98924,40.7305,1,"2109",17,10,2014,3,14,0.51520290671973
"7713",13.5,-73.99256897,40.72438812,-73.94979858,40.72415161,1,"2205",4,1,2015,1,18,2.24215152302548
"7714",9,-73.982987,40.762556,-73.985856,40.732648,1,"12",4,1,2009,2,12,2.0742139150065
"7715",8.5,-74.005155,40.71943,-73.978432,40.721548,1,"478",22,4,2010,7,24,1.40858121198138
"7716",5,-73.944985,40.808628,-73.941229,40.800226,2,"2059",22,8,2014,2,25,0.61354366300036
"7717",10.85,-73.986709,40.76146,-74.182495,40.68776,1,"536",14,6,2010,2,21,11.4597074224192
"7718",11.3,-73.978832,40.762538,-73.994445,40.745732,1,"692",13,11,2010,4,24,1.42149214459008
"7719",6.1,-73.98123,40.73768,-73.993258,40.742155,2,"842",14,4,2011,2,25,0.702276011229418
"7720",11,-73.974872,40.763042,-73.974645,40.790735,2,"1654",20,7,2013,3,16,1.9155817821963
"7721",4.5,-73.984638,40.739587,-73.994232,40.738722,5,"71",16,3,2009,5,12,0.506367599588568
"7722",17.37,-73.96232,40.779075,-73.988512,40.69336,1,"1007",14,10,2011,7,8,6.08581898094243
"7723",6,-73.963828,40.767805,-73.967797,40.761235,2,"1756",15,10,2013,7,26,0.499763392451637
"7724",11.3,-73.959978,40.644596,-73.91786,40.659687,1,"253",22,9,2009,5,10,2.44437872066845
"7725",11,-73.977992,40.786707,-73.992113,40.754297,1,"1871",15,2,2014,3,18,2.36071448087168
"7726",5.3,-74.015525,40.715802,-74.01427,40.703576,1,"40",10,2,2009,2,9,0.848237543006924
"7727",14.1,-73.967476,40.793082,-73.966987,40.792575,1,"1030",8,10,2011,2,31,0.043423839987725
"7728",8.1,-74.007743,40.70567,-74.008467,40.719795,1,"1175",11,3,2012,7,24,0.977773615536803
"7729",2.5,-73.984812,40.761863,-73.983783,40.761427,1,"6",19,1,2009,3,6,0.0617736393021669
"7730",8.1,-73.987227,40.77082,-73.960232,40.807917,4,"936",8,7,2011,5,28,2.9296996339669
"7731",20.28,-73.776827,40.645072,-73.912407,40.692167,1,"1057",6,11,2011,1,27,7.82370477594918
"7732",11.3,-73.98417,40.742583,-73.960205,40.778044,1,"1291",13,7,2012,4,18,2.75555357169956
"7733",5.5,-73.987099,40.739469,-73.97816,40.74709,1,"1882",15,3,2014,7,1,0.705226593164771
"7734",6,-73.997867,40.724412,-74.007165,40.715415,1,"1963",20,5,2014,4,21,0.79050540831498
"7735",8.03,-73.985321,40.761443,-73.781815,40.644425,2,"383",20,1,2010,2,18,13.3939431167428
"7736",9.7,-73.991567,40.731995,-73.979863,40.762217,1,"507",13,5,2010,1,23,2.17859416916987
"7737",7.3,-73.98004,40.770653,-73.963307,40.762083,2,"844",10,4,2011,4,27,1.05823353941723
"7738",4.5,-73.985684,40.76348,-73.974285,40.76338,1,"882",11,6,2011,7,4,0.597242034099535
"7739",10.82,-73.863395,40.76981,-73.974512,40.750682,1,"1073",17,12,2011,3,13,5.97023491795319
"7740",11,-73.98594,40.755827,-73.985625,40.745377,1,"2160",17,12,2014,5,4,0.723022512979719
"7741",8.9,-73.979942,40.765942,-73.990748,40.749985,1,"1269",15,6,2012,3,26,1.24050022369462
"7742",10.5,-73.964942,40.8086,-73.982045,40.773775,5,"160",12,6,2009,3,9,2.56999448783088
"7743",11.05,-73.78799,40.641517,-73.982533,40.686767,1,"2074",8,9,2014,3,9,10.6765607408396
"7744",9.3,-74.007387,40.741132,-73.985563,40.752743,2,"297",1,10,2009,7,24,1.39749487786329
"7746",7.5,-73.979394,40.786847,-73.981826,40.777173,1,"1357",18,9,2012,7,22,0.681173398729509
"7747",6.5,-73.983278,40.7683,-73.973141,40.760219,1,"1738",21,10,2013,3,8,0.771031791491563
"7748",9,-73.986161,40.747086,-73.982153,40.72942,1,"2127",23,11,2014,7,1,1.23989378776616
"7749",10.1,-73.975327,40.756922,-73.990707,40.734167,1,"308",13,11,2009,4,4,1.76834001310899
"7750",14,-73.981853,40.778403,-73.94542,40.822657,1,"1959",23,5,2014,7,17,3.60686604941727
"7751",19.8,-73.989541,40.729696,-74.022809,40.629166,1,"1971",1,5,2014,5,29,7.16937226016673
"7752",12,-73.97274017,40.76403046,-73.97323608,40.78950882,1,"2311",18,5,2015,3,5,1.76254804818544
"7753",11,-73.954005,40.784762,-73.963987,40.75672,1,"1909",23,3,2014,6,28,2.00893284419679
"7754",14.1,-73.950815,40.77908,-73.979644,40.756011,1,"92",17,4,2009,5,2,2.19708877803019
"7755",9.3,-73.951532,40.769788,-73.977908,40.738297,1,"981",11,9,2011,2,12,2.57970286772612
"7756",7.7,-73.955482,40.782506,-73.952608,40.765564,1,"1191",14,4,2012,2,9,1.18152085600505
"7757",6.5,-73.95918,40.783258,-73.980993,40.780903,2,"1",17,1,2009,5,1,1.15403301319077
"7758",17.07,-73.95401,40.767085,-73.784892,40.643205,5,"1325",20,8,2012,3,21,12.3315244671057
"7759",9.5,-73.994571,40.750218,-73.975631,40.756363,2,"1475",14,1,2013,6,18,1.07962585874297
"7760",10,-73.993862,40.751879,-73.988395,40.731651,1,"1965",1,5,2014,6,23,1.42821910549958
"7761",6.5,-73.97566,40.752726,-73.992716,40.749323,1,"604",16,8,2010,7,28,0.924220899880737
"7762",4.1,-73.990197,40.75735,-73.998467,40.75979,1,"658",5,10,2010,5,21,0.465012971715864
"7763",6,-73.962515,40.755305,-73.954954,40.765506,1,"2136",13,11,2014,2,10,0.809207404485811
"7764",4,-73.999838,40.733082,-73.995235,40.739422,6,"2158",18,12,2014,3,2,0.500522233515973
"7765",10.5,-73.98165131,40.74703979,-74.00592804,40.74213028,1,"2194",17,1,2015,4,7,1.31677994573103
"7766",21,-73.98828125,40.73187256,-73.9628067,40.68263626,1,"2246",0,3,2015,1,1,3.65829370592733
"7767",8.1,-73.980396,40.759858,-73.978158,40.778396,1,"448",19,3,2010,5,25,1.28763542752915
"7768",7.5,-73.98706055,40.75090027,-73.99597168,40.76236343,1,"2325",23,5,2015,3,19,0.920172687386873
"7769",13.7,-73.99313,40.736865,-73.98889,40.692517,2,"415",23,2,2010,7,20,3.07562747625055
"7770",18.35,-73.97934723,40.76153946,-73.9077301,40.91146088,4,"2260",2,3,2015,1,15,11.0266751810992
"7771",5.3,-74.001582,40.756558,-73.991117,40.751211,1,"461",22,4,2010,4,7,0.661421675740063
"7772",4.5,-73.973025,40.762767,-73.96862,40.770257,5,"662",14,10,2010,2,25,0.567160422708143
"7773",16.1,-73.997937,40.761392,-74.009135,40.71105,5,"704",9,12,2010,2,6,3.53130720260315
"7774",4.9,-73.985652,40.778397,-73.991182,40.769937,6,"1183",10,4,2012,1,1,0.652956122943931
"7775",9.7,-73.969465,40.775297,-73.974128,40.783712,2,"326",16,11,2009,1,22,0.631236915292547
"7776",5.5,-73.979777,40.730192,-73.991332,40.732127,3,"1841",11,1,2014,1,19,0.620281576490595
"7777",6.5,-73.96578979,40.79534912,-73.98162079,40.78067017,5,"2249",21,3,2015,4,4,1.31085264907931
"7778",11.3,-73.98115,40.671645,-73.98115,40.671645,1,"263",12,9,2009,1,20,0
"7779",6.9,-74.004483,40.742173,-73.978772,40.729608,1,"1300",5,7,2012,6,27,1.60354253947094
"7780",6,-73.984822,40.744576,-73.990348,40.73683,1,"1421",13,11,2012,1,25,0.609058181990523
"7781",9.5,-74.001888,40.735753,-73.989898,40.761615,1,"1704",22,9,2013,4,4,1.89602357141667
"7782",8,-73.994983,40.760203,-73.987958,40.774942,1,"2092",11,9,2014,7,27,1.08389820722719
"7783",7,-73.940541,40.711212,-73.933473,40.695877,1,"2130",22,11,2014,3,4,1.12362007904542
"7784",10.1,-73.992888,40.752552,-73.956682,40.773285,1,"262",1,9,2009,7,19,2.37798643373788
"7785",8.5,-73.980706,40.785131,-73.978953,40.763743,1,"431",10,3,2010,2,8,1.48227046847007
"7786",19.17,-73.983217,40.731685,-73.924027,40.841162,1,"1451",3,12,2012,3,25,8.18253669049129
"7787",4.5,-73.97873,40.785315,-73.973383,40.792195,4,"1587",17,5,2013,6,10,0.552168896223049
"7788",4,-73.977751,40.742508,-73.977063,40.73676,1,"1777",7,11,2013,7,16,0.399225014601007
"7789",6.1,-73.997687,40.741025,-73.98036,40.760035,5,"834",10,4,2011,1,17,1.59794531855531
"7790",4.9,-73.983118,40.737705,-73.97655,40.750917,2,"844",21,4,2011,4,27,0.976554043404862
"7791",18.1,-73.904677,40.745427,-73.823568,40.754488,1,"904",3,6,2011,1,26,4.29618466564631
"7792",5.7,-73.988715,40.777812,-73.975635,40.77868,1,"17",23,1,2009,7,17,0.687743791378569
"7793",8.5,-73.97744751,40.75797653,-73.99528503,40.73939133,1,"2203",9,1,2015,6,16,1.58945269069444
"7794",8.13,-73.971033,40.754056,-73.97588,40.757765,1,"424",6,3,2010,2,1,0.360997380196932
"7795",16.73,-74.004956,40.720398,-73.878267,40.645075,2,"486",3,5,2010,1,2,8.44432909945866
"7796",7.7,-73.98297,40.738984,-73.990799,40.755515,1,"965",20,8,2011,6,26,1.21483437242493
"7797",8.5,-73.946373,40.777367,-73.968632,40.761583,1,"1072",13,12,2011,2,12,1.59740451280852
"7798",8.5,-73.979441,40.743721,-73.974908,40.76169,1,"1390",19,10,2012,5,25,1.26542097809503
"7799",7.5,-74.001763,40.735535,-74.013575,40.715442,1,"1741",5,10,2013,6,11,1.52153706463383
"7800",3.7,-73.954547,40.783953,-73.96003,40.776248,1,"737",18,1,2011,1,9,0.605411275887243
"7801",8.9,-73.985313,40.723688,-74.007462,40.710292,1,"1219",18,5,2012,2,7,1.48560530575747
"7802",12.91,-73.983557,40.7614,-74.033745,40.726433,2,"1106",11,1,2012,1,15,3.57320649986445
"7803",11,-74.006218,40.733917,-73.978887,40.753597,1,"1412",23,11,2012,6,16,1.97600829065313
"7804",19.3,-73.958221,40.773036,-73.97403,40.794712,1,"678",21,11,2010,4,10,1.7127761727898
"7805",17.06,-73.99248,40.763755,-73.927167,40.8653,1,"1677",22,8,2013,5,8,7.81194100604114
"7806",5.3,-73.98838,40.774687,-73.993982,40.76069,1,"988",23,9,2011,2,19,1.01168406651098
"7807",17.5,-73.954309,40.764293,-73.978623,40.777578,1,"1411",14,11,2012,5,15,1.57057634008686
"7808",16,-73.98944855,40.71879959,-73.98668671,40.75663376,1,"2330",19,5,2015,1,24,2.62101708240341
"7809",9.7,-73.978105,40.751525,-73.990752,40.734615,1,"215",18,8,2009,2,3,1.34440798186855
"7810",7.3,-73.958225,40.781873,-73.963102,40.767482,1,"337",15,12,2009,5,3,1.02769435755979
"7811",17.99,-73.862951,40.768771,-73.652193,40.657995,2,"1002",8,10,2011,2,3,13.4468303289392
"7812",6,-73.986618,40.772049,-73.97507,40.783542,1,"1755",14,10,2013,6,25,0.998933686041457
"7813",12.5,-73.984821,40.768293,-73.98678,40.736753,1,"511",20,5,2010,5,27,2.18405826212849
"7814",8.9,-73.95391,40.775357,-73.98482,40.747837,1,"1266",23,6,2012,7,23,2.49924058946059
"7815",6.5,-74.003435,40.738747,-74.00396,40.748035,1,"1651",18,7,2013,7,13,0.643046556278235
"7816",10.1,-73.979233,40.729927,-74.0044,40.710092,1,"235",7,8,2009,1,23,1.9034567199956
"7817",3.7,-73.982088,40.727811,-73.983149,40.722511,1,"451",4,3,2010,1,28,0.37079985697049
"7818",10.1,-73.973965,40.779099,-73.978179,40.751794,1,"530",17,6,2010,3,15,1.90156546253925
"7819",8,-73.958255,40.760457,-73.960286,40.773864,2,"1437",13,12,2012,3,11,0.933455692006232
"7820",10.5,-73.962842,40.778207,-73.975015,40.752265,2,"1478",14,1,2013,2,21,1.90438285243952
"7821",6,-73.949482,40.714081,-73.965581,40.712865,1,"1729",4,9,2013,1,29,0.848252571276548
"7822",4,-73.980912,40.77959,-73.980857,40.785907,1,"1905",21,3,2014,2,24,0.436960963428142
"7823",7,-73.982233,40.758038,-73.971601,40.76545,1,"2137",21,11,2014,3,11,0.757059867541727
"7824",8.5,-73.957308,40.770188,-73.981328,40.753187,1,"1317",6,8,2012,2,13,1.72238976566973
"7825",18.5,-73.991868,40.695547,-73.954272,40.763826,1,"573",11,7,2010,4,28,5.11756230874112
"7826",17.7,-73.997598,40.68334,-73.988598,40.75111,1,"749",11,1,2011,6,21,4.71138709199048
"7827",6.5,-73.980173,40.744067,-73.995823,40.749478,1,"1331",18,8,2012,2,27,0.901490515573222
"7828",9.5,-73.971768,40.757644,-73.978365,40.736824,1,"1346",17,9,2012,3,11,1.48104689214471
"7829",6.5,-74.004255,40.716578,-73.984684,40.720345,1,"902",21,6,2011,6,24,1.05860159378466
"7830",5.5,-73.95835114,40.77581024,-73.96794128,40.76941681,5,"2262",19,3,2015,3,17,0.669287121063159
"7831",7.3,-73.971098,40.760947,-73.97831,40.750952,1,"148",12,5,2009,5,28,0.787894198679417
"7832",5.3,-73.991559,40.744389,-74.003473,40.732561,2,"444",16,3,2010,1,21,1.02920786090514
"7833",4.9,-73.998437,40.760717,-73.990257,40.751577,1,"1091",0,12,2011,7,31,0.763808440190132
"7834",4.9,-73.99576,40.716464,-73.989034,40.7275,1,"1229",11,5,2012,5,17,0.84086708598846
"7835",14,-73.98915863,40.75765991,-73.95320129,40.78612137,1,"2252",16,3,2015,7,7,2.72464603692442
"7836",6.9,-73.988373,40.753971,-74.007192,40.741356,1,"532",9,6,2010,5,17,1.31679621902333
"7837",7.3,-73.989712,40.73435,-73.975243,40.719052,1,"840",20,4,2011,7,23,1.30191922456087
"7838",7.5,-73.968137,40.800232,-73.981492,40.780982,1,"2128",9,11,2014,1,2,1.50404075043938
"7839",7.3,-73.975837,40.759397,-73.995643,40.764585,1,"1264",13,6,2012,5,21,1.09797305340413
"7840",10.5,-73.980437,40.783452,-73.9444,40.775327,5,"1831",13,1,2014,5,9,1.96944359306424
"7841",17.3,-73.987272,40.72218,-73.979549,40.761482,1,"470",21,4,2010,6,16,2.74851247754391
"7842",5.7,-73.9915,40.7542,-73.9787,40.7522,1,"885",17,6,2011,3,7,0.684823350116117
"7843",8.9,-74.009703,40.720065,-73.993088,40.742537,1,"925",20,7,2011,1,17,1.78174843780019
"7844",8,-73.98102,40.741872,-73.97538,40.747822,1,"1753",21,10,2013,4,23,0.506700976146686
"7845",16.5,-73.988247,40.757648,-73.924034,40.769987,1,"2173",3,12,2014,4,17,3.47072611281844
"7846",6.9,-73.985558,40.759531,-73.980463,40.749312,1,"79",11,3,2009,6,20,0.755590001639888
"7847",15.7,-73.963917,40.808227,-73.997672,40.751697,1,"771",11,2,2011,7,12,4.29134998986493
"7848",9.5,-73.986723,40.725725,-73.959888,40.762547,1,"1728",14,9,2013,7,28,2.9094584846551
"7849",15.5,-73.956608,40.778035,-73.956515,40.747567,1,"2091",23,9,2014,6,26,2.10749927287618
"7850",8.1,-73.985133,40.749003,-73.99356,40.731058,5,"997",22,9,2011,4,28,1.31749932030571
"7851",5.3,-73.952637,40.789304,-73.940128,40.802858,1,"1283",9,7,2012,3,10,1.14370027190329
"7852",17.91,-73.9555,40.776397,-73.78998,40.643767,1,"1544",11,3,2013,5,28,12.6286798037588
"7853",21,-73.96425629,40.8074913,-73.95623016,40.76331329,3,"2325",9,5,2015,3,19,3.08460130408858
"7854",6.5,-73.991297,40.74998,-73.975657,40.754863,5,"510",8,5,2010,4,26,0.88640081278264
"7855",8.1,-73.9851,40.753117,-73.986668,40.73818,1,"929",21,7,2011,5,21,1.03646548022644
"7856",6.5,-74.005282,40.719885,-74.004027,40.740451,1,"1222",1,5,2012,5,10,1.42408531035226
"7857",13,-73.957887,40.721927,-73.920888,40.70862,1,"1571",0,4,2013,4,24,2.14711300680249
"7858",18.5,-73.98419952,40.72918701,-73.98299408,40.76781464,1,"2223",23,2,2015,6,6,2.67264775439719
"7859",12.9,-73.963058,40.799137,-73.938196,40.804607,2,"1244",18,6,2012,6,1,1.35565583962651
"7860",12,-73.971772,40.762947,-73.971052,40.79534,5,"1427",3,12,2012,7,1,2.24096463254712
"7861",13,-73.961897,40.776222,-73.973175,40.753415,1,"1950",11,5,2014,5,8,1.68459265970586
"7862",4.5,-73.957512,40.76155,-73.96403,40.755452,1,"1978",17,6,2014,5,5,0.542720589982796
"7863",7,-74.003078,40.75152,-74.000031,40.737992,1,"2120",1,10,2014,7,25,0.949268027523966
"7864",5.5,-73.97302246,40.76192093,-73.9598465,40.76254272,1,"2230",22,2,2015,6,13,0.691649216274015
"7865",14.1,-73.984158,40.767196,-73.922397,40.769349,1,"500",1,5,2010,1,16,3.23889388774235
"7866",7.3,-73.968864,40.764368,-73.988125,40.740956,1,"1044",6,11,2011,2,14,1.90817867975988
"7867",3,-73.974534,40.788396,-73.971256,40.792556,1,"1829",19,1,2014,3,7,0.335066737029374
"7868",5.5,-73.992644,40.737435,-74.004952,40.737461,1,"1935",21,4,2014,4,23,0.645079670717152
"7869",8.5,-74.006968,40.74391,-73.992952,40.730858,1,"254",17,9,2009,6,11,1.16391961161596
"7870",7.7,-73.992948,40.733958,-73.978318,40.75112,1,"418",8,2,2010,3,23,1.41318108080693
"7871",4.1,-73.973233,40.763922,-73.986613,40.768355,2,"521",18,6,2010,1,6,0.765093756469374
"7872",16.5,-74.016492,40.709785,-73.9846,40.759897,2,"1435",15,12,2012,1,9,3.84827821330358
"7873",12.1,-73.989217,40.777002,-73.978888,40.74051,5,"937",23,7,2011,6,29,2.58154079519103
"7874",8.5,-73.995332,40.741525,-73.981832,40.72441,5,"1137",23,2,2012,4,15,1.37920759386115
"7875",3.7,-73.982253,40.776615,-73.977322,40.784661,2,"1154",0,3,2012,7,3,0.613554900772422
"7876",7.1,-73.98123,40.760432,-73.98983,40.738957,1,"33",18,2,2009,2,2,1.55229648794715
"7877",10.1,-74.005668,40.750955,-73.975967,40.760998,3,"320",15,11,2009,2,16,1.70424162413814
"7878",6.5,-73.991757,40.750132,-73.983405,40.734325,1,"656",7,10,2010,3,19,1.17773970118912
"7879",18.1,-73.98895,40.759125,-74.011075,40.71094,3,"840",23,4,2011,7,23,3.52896534365446
"7880",6.5,-73.956327,40.781807,-73.965215,40.769612,3,"1951",9,5,2014,6,9,0.963485012890398
"7881",3.3,-73.963779,40.771035,-73.960178,40.770331,1,"741",21,1,2011,5,13,0.194822435714816
"7882",8.9,-74.002452,40.718918,-73.984025,40.749915,3,"284",1,10,2009,1,11,2.35157794787167
"7883",6.9,-73.968852,40.754579,-73.982103,40.73113,1,"362",22,12,2009,2,28,1.76439402408254
"7884",14,-74.008202,40.722542,-73.983422,40.776782,1,"1658",21,7,2013,7,20,3.97017446287317
"7885",11,-73.998807,40.76124,-74.005363,40.729213,5,"2019",12,7,2014,4,16,2.24181384492273
"7886",15.5,-74.00624084,40.71736908,-73.99217224,40.75540543,1,"2224",18,2,2015,7,7,2.73237565435066
"7887",6.9,-73.977808,40.755119,-73.959392,40.771828,2,"437",13,3,2010,1,14,1.50555772561459
"7888",7,-73.97553253,40.7513504,-73.97958374,40.76105118,5,"2363",0,6,2015,6,26,0.703784415766101
"7889",9.7,-73.949825,40.772112,-73.97059,40.796665,5,"1032",17,11,2011,4,2,2.01671877315595
"7890",9.5,-73.991988,40.750027,-73.97169,40.747162,1,"1645",20,7,2013,1,7,1.08196813747727
"7891",8,-73.970427,40.79901,-73.978223,40.783142,3,"1906",7,3,2014,3,25,1.17107259556577
"7892",8,-73.98889923,40.69203568,-73.96746063,40.69588852,1,"2227",20,2,2015,3,10,1.15550991720237
"7893",8.5,-74.00131226,40.75193787,-73.98169708,40.76377869,1,"2309",16,5,2015,1,3,1.31418131868546
"7894",4.5,-73.983212,40.760136,-73.991414,40.750279,1,"2089",6,9,2014,4,24,0.805957920312277
