fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,pickup_date,pickup_day,pickup_hour,pickup_month,pickup_year,pickup_day_of_week,trip_distance
5.0,-74.001948,40.740452000000005,-74.002877,40.749426,1.0,1828.0,7.0,9.0,1.0,2014.0,2,0.6219476023487014
21.5,-73.96916,40.761052,-73.95721800000001,40.712082,1.0,1998.0,26.0,21.0,6.0,2014.0,4,3.440777716705875
18.5,-73.98244476,40.75379944,-73.96504974,40.80630112,2.0,2238.0,22.0,0.0,2.0,2015.0,0,3.739937715917872
4.9,-73.98114,40.747448,-73.974355,40.754967,1.0,1179.0,29.0,8.0,3.0,2012.0,4,0.629298755988151
13.0,-74.008379,40.687834,-74.016575,40.69133,1.0,1454.0,29.0,0.0,12.0,2012.0,6,0.4926687183480722
4.0,-73.986405,40.757094,-73.991382,40.75067,1.0,1774.0,14.0,9.0,11.0,2013.0,4,0.514650383461203
16.5,-74.016196,40.714729999999996,-73.97958100000001,40.749752,1.0,1886.0,6.0,7.0,3.0,2014.0,4,3.0871353926277636
4.5,-73.96585846,40.80546188,-73.95916748,40.80928802,1.0,2270.0,26.0,0.0,3.0,2015.0,4,0.43855631699963143
4.1,-73.98347700000001,40.763847999999996,-73.99029200000001,40.751267999999996,5.0,37.0,7.0,0.0,2.0,2009.0,6,0.9395292436857947
6.5,-73.954912,40.765537,-73.96948499999999,40.761235,1.0,1144.0,23.0,15.0,2.0,2012.0,4,0.8185142130236795
3.3,-73.993922,40.756785,-73.990531,40.756203,2.0,1335.0,1.0,7.0,9.0,2012.0,6,0.1819753028067722
15.36,-73.94686,40.78091,-73.900825,40.590317,1.0,2112.0,18.0,8.0,10.0,2014.0,6,13.387760920309335
11.12,-73.982801,40.782445,-74.177459,40.69515,1.0,416.0,22.0,6.0,2.0,2010.0,1,11.841791208097415
8.5,-73.97766700000001,40.778908,-73.980765,40.761679,1.0,1772.0,12.0,9.0,11.0,2013.0,2,1.2013960162105564
9.5,-73.98871,40.73713,-73.96566,40.753659999999996,1.0,1832.0,11.0,2.0,1.0,2014.0,6,1.6614037439172944
13.5,-73.976312,40.760018,-73.953999,40.773778,1.0,1968.0,27.0,9.0,5.0,2014.0,2,1.5057309122118034
7.0,-73.97699738,40.75205612,-73.98897552,40.73687744,3.0,2302.0,27.0,18.0,4.0,2015.0,1,1.2218925232594235
6.5,-73.978279,40.751216,-73.974053,40.757151,2.0,35.0,5.0,14.0,2.0,2009.0,4,0.4659182894755289
13.64,-73.77664399999999,40.645342,-73.943304,40.718907,2.0,703.0,6.0,23.0,12.0,2010.0,1,10.10390522049849
4.1,-73.98438,40.746091,-73.975392,40.755759000000005,2.0,1013.0,15.0,8.0,10.0,2011.0,6,0.817030640231294
5.3,-74.00313,40.739057,-73.990073,40.75677,1.0,345.0,12.0,1.0,12.0,2009.0,6,1.4017583096529918
5.0,-74.00783,40.731801000000004,-74.007159,40.740756,2.0,1608.0,1.0,17.0,6.0,2013.0,6,0.6197271738436261
5.5,-73.96270799999999,40.772222,-73.954598,40.765657,2.0,2009.0,7.0,10.0,7.0,2014.0,1,0.6211664341296034
8.1,-73.996922,40.737133,-73.992593,40.751108,2.0,102.0,13.0,12.0,4.0,2009.0,1,0.9918144993462874
13.43,-73.958373,40.743553000000006,-73.801438,40.668248,1.0,699.0,2.0,15.0,12.0,2010.0,4,9.728194074304938
16.5,-74.01504399999999,40.714064,-73.974118,40.737283000000005,1.0,1550.0,4.0,21.0,4.0,2013.0,4,2.6769358666599334
12.5,-73.98567,40.731242,-73.953622,40.774507,1.0,2177.0,22.0,23.0,12.0,2014.0,1,3.427789379384315
16.0,-73.98532,40.768547999999996,-74.014729,40.716825,2.0,1671.0,3.0,21.0,8.0,2013.0,6,3.8912130310211905
11.5,-73.997502,40.721063,-73.948638,40.709542,1.0,1948.0,7.0,22.0,5.0,2014.0,3,2.679957329512714
16.5,-74.0147171,40.718048100000004,-73.97841644,40.76491928,2.0,2267.0,23.0,19.0,3.0,2015.0,1,3.754862789789146
5.3,-73.988338,40.718718,-74.000632,40.718305,1.0,87.0,29.0,12.0,3.0,2009.0,0,0.6444376653767724
8.5,-73.980238,40.761802,-73.989153,40.734107,5.0,669.0,2.0,23.0,11.0,2010.0,2,1.9696181273660944
7.7,-73.969323,40.756997999999996,-73.98707900000001,40.768602,1.0,1103.0,13.0,21.0,1.0,2012.0,5,1.2272990846095473
10.5,-73.997113,40.722066999999996,-73.97816800000001,40.751307000000004,1.0,2114.0,20.0,16.0,10.0,2014.0,1,2.250621002479158
6.5,-73.982113,40.770441999999996,-73.972177,40.791655,2.0,271.0,29.0,22.0,9.0,2009.0,2,1.555132009462305
10.5,-74.007932,40.712362,-73.98910699999999,40.736315000000005,6.0,1393.0,29.0,12.0,10.0,2012.0,1,1.9263088558705013
7.0,-73.986242,40.730321,-73.981206,40.743701,1.0,2000.0,28.0,22.0,6.0,2014.0,6,0.96132891044788
8.0,-73.98670959,40.72997284,-73.99690247,40.74158096,5.0,2322.0,17.0,1.0,5.0,2015.0,0,0.9633494553959252
18.9,-73.961663,40.774278,-74.010642,40.709113,5.0,38.0,8.0,10.0,2.0,2009.0,0,5.181347528028231
6.1,-73.957768,40.768509,-73.974209,40.754678000000006,1.0,496.0,13.0,6.0,5.0,2010.0,4,1.28590200247241
10.5,-73.987318,40.760115,-73.99081899999999,40.734173,1.0,1417.0,22.0,23.0,11.0,2012.0,4,1.8017630497183694
9.0,-73.9834,40.730315999999995,-73.991064,40.749742,1.0,1517.0,2.0,9.0,3.0,2013.0,6,1.4008898951801578
10.0,-73.95921326,40.76322174,-73.97367096,40.75370789,1.0,2213.0,28.0,9.0,1.0,2015.0,3,1.0023136026336794
5.7,-73.980845,40.729913,-73.990542,40.724795,5.0,94.0,5.0,3.0,4.0,2009.0,0,0.6187459712679988
10.15,-73.984462,40.732843,-73.87335999999999,40.774341,1.0,352.0,19.0,6.0,12.0,2009.0,6,6.483516036339025
11.3,-73.87085400000001,40.773808,-73.829909,40.770563,2.0,849.0,3.0,14.0,5.0,2011.0,2,2.154155671785502
13.7,-73.963387,40.762863,-73.885362,40.747935,4.0,197.0,17.0,23.0,7.0,2009.0,5,4.211946509431902
7.3,-73.986524,40.742301,-73.99975,40.734753000000005,1.0,463.0,10.0,20.0,4.0,2010.0,6,0.866834671919956
13.7,-74.00325,40.739022999999996,-73.979253,40.78703,1.0,94.0,5.0,14.0,4.0,2009.0,0,3.5467354016152153
11.5,-73.97497559,40.73295212,-73.97130585,40.75865173,1.0,2234.0,18.0,8.0,2.0,2015.0,3,1.7860319799927065
6.9,-73.98071999999999,40.765572,-73.995873,40.7517,1.0,1064.0,5.0,10.0,12.0,2011.0,1,1.2440144622857645
12.9,-73.987822,40.738525,-73.985063,40.762471000000005,2.0,659.0,23.0,19.0,10.0,2010.0,6,1.6607992580944413
8.5,-74.006771,40.731168,-73.981113,40.755215,1.0,931.0,24.0,22.0,7.0,2011.0,0,2.1364879980465634
10.5,-73.998446,40.713415999999995,-73.966494,40.691102,1.0,1837.0,16.0,4.0,1.0,2014.0,4,2.2755448914507834
6.5,-73.99585400000001,40.729217,-73.980886,40.733932,1.0,1768.0,8.0,3.0,11.0,2013.0,5,0.8486974625926105
7.5,-73.97129822,40.76006317,-73.9842453,40.74032974,1.0,2213.0,28.0,1.0,1.0,2015.0,3,1.522578522830139
4.5,-73.977548,40.753508000000004,-73.97195699999999,40.763777000000005,1.0,74.0,16.0,6.0,3.0,2009.0,1,0.7674882875842131
3.3,-74.009305,40.706871,-74.00974599999999,40.709912,1.0,253.0,11.0,18.0,9.0,2009.0,5,0.21137853707063894
16.97,-73.78214,40.644682,-73.847187,40.90517,2.0,898.0,21.0,16.0,6.0,2011.0,2,18.31695440260836
9.0,-73.938007,40.696687,-73.96794799999999,40.683997,1.0,1900.0,20.0,0.0,3.0,2014.0,4,1.7970159377586916
8.5,-73.951925,40.778028000000006,-73.969422,40.759570000000004,1.0,511.0,28.0,10.0,5.0,2010.0,5,1.56994945718304
14.0,-73.98843199999999,40.74775,-73.962175,40.777656,1.0,2073.0,9.0,7.0,9.0,2014.0,2,2.4814844102481977
16.09,-74.00376700000001,40.726009999999995,-73.789827,40.646957,1.0,1733.0,4.0,18.0,10.0,2013.0,5,12.468871814003005
10.0,-73.98265400000001,40.727402000000005,-73.972874,40.755576,1.0,2030.0,28.0,22.0,7.0,2014.0,1,2.012836191678889
6.9,-73.996992,40.722446000000005,-73.999362,40.738596,3.0,565.0,21.0,8.0,7.0,2010.0,3,1.1227356058544131
6.53,-73.86279300000001,40.769096999999995,-73.901342,40.74134,5.0,890.0,13.0,7.0,6.0,2011.0,1,2.7836585846641175
5.7,-73.977263,40.779441,-73.97920400000001,40.762619,2.0,971.0,3.0,19.0,9.0,2011.0,6,1.1667170366828745
12.5,-73.94774628,40.77518845,-73.96085358,40.75731277,1.0,2347.0,11.0,13.0,6.0,2015.0,4,1.4127672867492118
14.47,-73.969211,40.798434,-74.008668,40.725981,2.0,1636.0,29.0,18.0,6.0,2013.0,6,5.415169263056864
10.5,-74.002012,40.729787,-73.975318,40.756246999999995,1.0,1987.0,15.0,19.0,6.0,2014.0,0,2.3010925126745434
9.5,-73.99861908,40.735076899999996,-73.97693634,40.76407242,2.0,2247.0,3.0,6.0,3.0,2015.0,2,2.302539452669187
12.0,-74.00508118,40.72187042,-73.99098206,40.68865204,1.0,2357.0,21.0,22.0,6.0,2015.0,0,2.4110481901604555
12.9,-73.95658399999999,40.775361,-73.983082,40.73488,1.0,663.0,27.0,7.0,10.0,2010.0,3,3.1219274261781726
7.3,-74.001552,40.730955,-73.984187,40.754487,1.0,1033.0,4.0,8.0,11.0,2011.0,5,1.8627667789594553
6.5,-74.009442,40.711078,-74.005728,40.72869,5.0,1073.0,14.0,11.0,12.0,2011.0,3,1.2323158927930784
6.5,-73.99729156,40.74175644,-74.00215912,40.75073624,1.0,2197.0,11.0,2.0,1.0,2015.0,0,0.6707248463727756
21.0,-73.971023,40.79594,-74.010075,40.709834,1.0,79.0,21.0,0.0,3.0,2009.0,6,6.29068260811016
3.3,-73.973237,40.790315,-73.966312,40.79228,1.0,416.0,22.0,18.0,2.0,2010.0,1,0.38685472191290676
6.0,-73.954265,40.805762,-73.965695,40.793052,1.0,1773.0,13.0,0.0,11.0,2013.0,3,1.062354276909449
3.3,-73.137393,41.366138,-73.137393,41.366138,1.0,125.0,6.0,10.0,5.0,2009.0,3,0.0
3.7,-73.988697,40.741438,-73.983248,40.739243,2.0,282.0,10.0,14.0,10.0,2009.0,6,0.3230667151411957
7.7,-73.97362700000001,40.747942,-73.99117199999999,40.750057,5.0,683.0,16.0,19.0,11.0,2010.0,2,0.9299199704555995
14.9,-73.94716,40.776013,-73.921867,40.766155,1.0,735.0,8.0,11.0,1.0,2011.0,6,1.488467691010704
5.7,-73.981212,40.738078,-73.99539200000001,40.726315,1.0,772.0,14.0,9.0,2.0,2011.0,1,1.100789931600275
5.7,-73.987278,40.750423,-73.981166,40.741769,2.0,930.0,23.0,21.0,7.0,2011.0,6,0.6781478333432166
17.92,-73.99297800000001,40.734014,-73.93768399999999,40.8498,1.0,3.0,4.0,4.0,1.0,2009.0,0,8.506860216876206
7.7,-73.95692700000001,40.786219,-73.974006,40.795708000000005,3.0,203.0,23.0,20.0,7.0,2009.0,4,1.1081638693040377
14.5,-73.98249,40.763247,-73.98224499999999,40.77387,2.0,1577.0,1.0,17.0,5.0,2013.0,3,0.734090349713975
5.5,-73.98231700000001,40.772978,-73.977757,40.779412,1.0,1746.0,17.0,21.0,10.0,2013.0,4,0.5045255828793536
4.5,-73.969167,40.798015,-73.96198199999999,40.810493,1.0,140.0,21.0,11.0,5.0,2009.0,4,0.9404805026374576
12.5,-73.94575,40.780567,-73.96940500000001,40.758475,5.0,293.0,21.0,9.0,10.0,2009.0,3,1.9652180394001835
6.1,-73.989221,40.747904,-73.976514,40.760811,2.0,554.0,10.0,14.0,7.0,2010.0,6,1.1124790493184047
9.5,-73.98164,40.74689,-73.99755,40.759667,2.0,1714.0,15.0,10.0,9.0,2013.0,0,1.213584098977369
8.1,-73.964517,40.653633,-73.93478499999999,40.758379999999995,5.0,438.0,16.0,18.0,3.0,2010.0,2,7.4029658785808605
7.7,-73.9931,40.747732,-73.982045,40.771015000000006,3.0,1103.0,13.0,20.0,1.0,2012.0,5,1.7095773859549208
17.94,-73.77842,40.646755,-73.95537,40.785255,1.0,1780.0,20.0,16.0,11.0,2013.0,3,13.320915611271255
4.5,-73.950443,40.76944,-73.953858,40.777887,1.0,263.0,21.0,13.0,9.0,2009.0,1,0.6103723698646627
8.5,-74.0035,40.7436,-73.9894,40.7263,1.0,880.0,3.0,19.0,6.0,2011.0,5,1.4048894412483721
4.1,-73.979712,40.752386,-73.977921,40.747346,1.0,931.0,24.0,17.0,7.0,2011.0,0,0.3606281757830354
6.5,-73.966571,40.76482,-73.979283,40.776692,1.0,1244.0,2.0,15.0,6.0,2012.0,6,1.0560809784617327
6.5,-74.012342,40.706853,-74.00465200000001,40.708422,1.0,1661.0,24.0,14.0,7.0,2013.0,3,0.41710562193713163
12.5,-73.96659,40.758032,-73.933475,40.766295,2.0,2170.0,15.0,22.0,12.0,2014.0,1,1.8246298616158074
7.8,-73.983837,40.761012,-74.004348,40.742474,3.0,4.0,5.0,22.0,1.0,2009.0,1,1.671269032112918
6.9,-73.994114,40.732386,-73.991076,40.751244,1.0,492.0,9.0,11.0,5.0,2010.0,0,1.3126318698799773
5.7,-73.990877,40.734709,-73.986805,40.744515,1.0,633.0,27.0,8.0,9.0,2010.0,1,0.7102734284553892
7.3,-73.9855,40.7636,-73.9606,40.7727,2.0,991.0,23.0,20.0,9.0,2011.0,5,1.4467462436061742
5.3,-74.00060699999999,40.717178000000004,-73.990344,40.731840999999996,1.0,1050.0,21.0,8.0,11.0,2011.0,1,1.1468218572309685
3.3,-73.935007,40.800912,-73.941795,40.799585,1.0,99.0,10.0,5.0,4.0,2009.0,5,0.366681425943484
8.5,-73.989295,40.758833,-73.96628199999999,40.7687,1.0,123.0,4.0,12.0,5.0,2009.0,1,1.3838872319736382
17.5,-73.99179000000001,40.75459,-73.987675,40.722595,2.0,1864.0,12.0,19.0,2.0,2014.0,3,2.2211128212346756
8.1,-73.997663,40.760949,-73.984424,40.742677,1.0,825.0,9.0,21.0,4.0,2011.0,6,1.4401432799797393
4.9,-73.97929,40.744427,-73.970855,40.752836,2.0,845.0,29.0,22.0,4.0,2011.0,5,0.7297309647803611
17.7,-73.982801,40.727099,-73.99092900000001,40.699895,1.0,498.0,15.0,14.0,5.0,2010.0,6,1.9272132391900696
6.5,-73.998248,40.734525,-73.998403,40.722805,1.0,858.0,12.0,20.0,5.0,2011.0,4,0.8098144355614205
10.0,-73.99062347,40.74023819,-74.00671387,40.75141525,1.0,2312.0,7.0,11.0,5.0,2015.0,4,1.142716295503854
5.7,-73.99375500000001,40.71816,-73.982885,40.717521999999995,1.0,618.0,12.0,19.0,9.0,2010.0,0,0.5709443196234536
17.18,-74.005622,40.74575,-73.87066999999999,40.773878,1.0,984.0,16.0,9.0,9.0,2011.0,5,7.3252198116098235
7.5,-73.97761700000001,40.758137,-73.98904,40.73686,1.0,1891.0,11.0,23.0,3.0,2014.0,2,1.587045663267138
19.5,-73.9747,40.753602,-73.892815,40.749682,1.0,1585.0,9.0,23.0,5.0,2013.0,4,4.294523978607711
16.5,-74.016122,40.710462,-74.001327,40.762586999999996,3.0,1653.0,16.0,14.0,7.0,2013.0,2,3.683840505928235
11.7,-73.988963,40.718675,-73.95414699999999,40.733847,2.0,64.0,6.0,20.0,3.0,2009.0,5,2.102920971383155
17.3,-73.972993,40.761265,-74.004293,40.706268,1.0,89.0,31.0,10.0,3.0,2009.0,2,4.138218990040242
8.5,-73.961282,40.806183000000004,-73.962274,40.781299,1.0,1158.0,8.0,14.0,3.0,2012.0,4,1.7201011495859075
17.0,-73.95128299999999,40.825557,-73.981888,40.775382,1.0,1545.0,30.0,13.0,3.0,2013.0,6,3.818474616521172
5.3,-73.991225,40.763771999999996,-74.00487,40.751723,1.0,595.0,20.0,8.0,8.0,2010.0,5,1.0968367533675485
5.7,-73.971751,40.794418,-73.962747,40.811355999999996,1.0,1084.0,25.0,7.0,12.0,2011.0,0,1.2614962179800475
10.5,-73.997357,40.736686999999996,-74.00004,40.76153,1.0,1795.0,5.0,23.0,12.0,2013.0,4,1.7222209542368352
12.0,-73.991569,40.717218,-73.96848,40.750759,1.0,2027.0,25.0,16.0,7.0,2014.0,5,2.6137884184384435
6.0,-73.926361,40.765725,-73.940167,40.75111,1.0,2029.0,27.0,19.0,7.0,2014.0,0,1.2416822143737583
6.1,-73.982074,40.727954,-73.978425,40.746725,1.0,153.0,3.0,2.0,6.0,2009.0,3,1.3109445776933273
8.9,-73.956633,40.778141,-73.982393,40.751513,1.0,443.0,21.0,14.0,3.0,2010.0,0,2.2808237444279884
6.5,-74.042958,40.729791999999996,-74.01189699999999,40.716136999999996,1.0,640.0,4.0,8.0,10.0,2010.0,1,1.8803089075545865
2.9,-74.001597,40.73949,-74.001597,40.73949,1.0,803.0,17.0,11.0,3.0,2011.0,4,0.0
10.5,-74.000435,40.727283,-73.968452,40.76023,1.0,1111.0,21.0,17.0,1.0,2012.0,6,2.825798033312607
17.77,-73.982788,40.766597,-73.78629000000001,40.644047,1.0,1392.0,28.0,5.0,10.0,2012.0,0,13.327588583417135
8.0,-73.97683,40.766132,-73.97376700000001,40.784366999999996,1.0,1676.0,8.0,17.0,8.0,2013.0,4,1.2700689296081449
15.5,-74.006901,40.743945000000004,-73.95682099999999,40.770877,1.0,1872.0,20.0,0.0,2.0,2014.0,4,3.214413016820483
16.29,-73.997515,40.741417,-73.792847,40.660937,1.0,2078.0,14.0,7.0,9.0,2014.0,0,12.077029649724285
20.5,-73.96577099999999,40.754752,-73.90493599999999,40.815391999999996,1.0,1542.0,27.0,23.0,3.0,2013.0,3,5.261505688274439
12.0,-73.994214,40.750974,-73.983384,40.726359,1.0,1608.0,1.0,23.0,6.0,2013.0,6,1.7927472073105761
4.1,-73.951066,40.770617,-73.95878,40.774888,1.0,1111.0,21.0,9.0,1.0,2012.0,6,0.5000024069009601
17.7,-73.99198299999999,40.726356,-74.005087,40.706934999999994,1.0,1230.0,19.0,15.0,5.0,2012.0,6,1.507156559026951
5.5,-73.992767,40.753586999999996,-73.982788,40.765102,1.0,1784.0,24.0,0.0,11.0,2013.0,0,0.9517059278491102
10.5,-73.96607,40.758112,-73.98567800000001,40.731062,4.0,2076.0,12.0,20.0,9.0,2014.0,5,2.1322760430353114
3.7,-74.003495,40.725147,-74.00218199999999,40.729485,2.0,512.0,29.0,19.0,5.0,2010.0,6,0.30751042351547214
4.5,-73.96533000000001,40.759107,-73.973187,40.748767,1.0,1827.0,6.0,16.0,1.0,2014.0,1,0.8243269388158425
16.0,-73.99265,40.72377,-73.9822,40.764759999999995,2.0,2112.0,18.0,14.0,10.0,2014.0,6,2.884481011386015
8.9,-73.961867,40.805735,-73.97734200000001,40.77942,6.0,1080.0,21.0,9.0,12.0,2011.0,3,1.9902468474342674
18.0,-73.994098,40.751095,-73.955375,40.787852,1.0,1344.0,10.0,14.0,9.0,2012.0,1,3.248948719941039
11.5,-73.988075,40.721315000000004,-74.002818,40.743907,1.0,2026.0,24.0,22.0,7.0,2014.0,4,1.7413784630601943
10.9,-73.933178,40.760432,-73.880777,40.746061,1.0,557.0,13.0,1.0,7.0,2010.0,2,2.916881257135374
4.1,-73.983537,40.763812,-73.987162,40.758782000000004,1.0,1170.0,20.0,15.0,3.0,2012.0,2,0.3959463774701237
22.0,-73.982229,40.76375,-73.982088,40.685784999999996,1.0,1722.0,23.0,22.0,9.0,2013.0,1,5.386866143456409
8.0,-73.985652,40.760422,-73.991297,40.749552,1.0,1841.0,20.0,11.0,1.0,2014.0,1,0.8070686528141942
11.5,-73.98217199999999,40.762377,-73.979997,40.749221999999996,4.0,2139.0,14.0,18.0,11.0,2014.0,5,0.9160234483228824
6.0,-73.95451355,40.76403809,-73.94641113,40.77708054,1.0,2271.0,27.0,17.0,3.0,2015.0,5,0.9958996737627087
7.3,-73.982393,40.751028000000005,-73.964588,40.753705,1.0,809.0,23.0,12.0,3.0,2011.0,3,0.9501061142863684
6.5,-73.955347,40.773117,-73.946765,40.772107,1.0,1507.0,20.0,21.0,2.0,2013.0,3,0.45444213206433287
11.0,-73.978974,40.753617,-73.959007,40.773509999999995,1.0,1661.0,24.0,19.0,7.0,2013.0,3,1.7265633205584263
5.5,-73.980906,40.744898,-73.98899399999999,40.743552,1.0,1704.0,5.0,9.0,9.0,2013.0,4,0.43347810965627326
5.0,-73.99335479999999,40.6899147,-73.99502563,40.69711304,1.0,2359.0,23.0,12.0,6.0,2015.0,2,0.5050007183262422
4.9,-74.001201,40.73192,-73.992625,40.72392,1.0,87.0,29.0,21.0,3.0,2009.0,0,0.7121556112699575
4.5,-73.99869,40.734109000000004,-74.003783,40.72984,3.0,287.0,15.0,18.0,10.0,2009.0,4,0.3976243933732482
9.0,-73.995755,40.764437,-73.99718299999999,40.740832,1.0,1946.0,5.0,21.0,5.0,2014.0,1,1.6326596691504498
11.18,-74.005942,40.707901,-74.03034,40.634276,1.0,842.0,26.0,8.0,4.0,2011.0,2,5.245214217013901
7.3,-74.00298000000001,40.733625,-74.000277,40.721436,2.0,975.0,7.0,10.0,9.0,2011.0,3,0.853987969843942
11.0,-73.99732971,40.72428131,-73.99467468,40.75378799,2.0,2295.0,20.0,21.0,4.0,2015.0,1,2.0434472741610628
5.7,-73.998352,40.729701,-74.003978,40.721999,4.0,806.0,20.0,1.0,3.0,2011.0,0,0.6082534569984354
18.0,-73.984585,40.728712,-73.97277700000001,40.764627000000004,1.0,1829.0,8.0,15.0,1.0,2014.0,3,2.5573063846280157
15.0,-73.973225,40.75013,-73.93468,40.769417,1.0,2186.0,31.0,12.0,12.0,2014.0,3,2.417671769075162
7.9,-73.965858,40.762510999999996,-73.975301,40.752525,2.0,11.0,12.0,18.0,1.0,2009.0,1,0.8487063851175822
3.7,-73.99119,40.75118,-73.990935,40.755621999999995,1.0,189.0,9.0,20.0,7.0,2009.0,4,0.3072026161562292
7.3,-73.988212,40.745953,-74.005798,40.740248,3.0,505.0,22.0,1.0,5.0,2010.0,6,1.0014334898583896
5.5,-73.98525,40.748929,-73.97658100000001,40.747873999999996,1.0,1655.0,18.0,8.0,7.0,2013.0,4,0.4595871359914615
11.0,-73.994536,40.750926,-73.980182,40.736909999999995,1.0,1785.0,25.0,21.0,11.0,2013.0,1,1.2257312996941638
20.1,-73.945276,40.78673,-74.005997,40.723923,1.0,411.0,17.0,12.0,2.0,2010.0,3,5.3788117279841305
8.9,-73.981703,40.783682,-73.990415,40.761523,5.0,770.0,12.0,13.0,2.0,2011.0,6,1.5974616214203827
8.5,-73.967903,40.802217,-73.984587,40.759716999999995,1.0,935.0,28.0,16.0,7.0,2011.0,4,3.063454127284649
17.5,-73.96871,40.799032000000004,-73.972015,40.750097,1.0,1505.0,18.0,19.0,2.0,2013.0,1,3.385501269928578
4.9,-73.999688,40.722008,-74.009527,40.723488,2.0,535.0,21.0,14.0,6.0,2010.0,1,0.5252606593944771
6.5,-73.993521,40.762284,-73.98191899999999,40.772923,1.0,1358.0,24.0,10.0,9.0,2012.0,1,0.9533844018401357
11.0,-73.98262199999999,40.7659,-73.986002,40.756040000000006,1.0,2112.0,18.0,19.0,10.0,2014.0,6,0.7038502596871224
5.3,-74.001097,40.729343,-74.008445,40.725953000000004,1.0,418.0,24.0,23.0,2.0,2010.0,3,0.450432457867754
6.9,-73.977522,40.784245,-73.983822,40.760308,1.0,1328.0,25.0,2.0,8.0,2012.0,6,1.686419287978426
11.5,-73.96616,40.794847,-73.95255999999999,40.768562,1.0,1342.0,8.0,17.0,9.0,2012.0,6,1.9505247587440826
10.5,-73.99457,40.750567,-73.977202,40.755132,2.0,2129.0,4.0,22.0,11.0,2014.0,2,0.9622129619022656
18.5,-74.00035858,40.73234177,-73.9654007,40.79045105,1.0,2220.0,4.0,21.0,2.0,2015.0,3,4.412132240606833
13.85,-73.972672,40.755528000000005,-74.177992,40.689987,1.0,670.0,3.0,6.0,11.0,2010.0,3,11.666163119172667
5.3,-74.006289,40.733565000000006,-74.002299,40.726444,1.0,951.0,13.0,13.0,8.0,2011.0,6,0.5345285596329077
7.52,-73.872897,40.773986,-73.994105,40.754438,3.0,953.0,15.0,10.0,8.0,2011.0,1,6.485199062230782
5.7,-73.960318,40.765423,-73.970095,40.760325,1.0,1080.0,21.0,19.0,12.0,2011.0,3,0.6211784095138358
14.0,-73.984955,40.778211999999996,-73.995785,40.73323,1.0,2127.0,2.0,9.0,11.0,2014.0,0,3.1592210812484613
7.3,-74.008282,40.748872,-74.010909,40.72291,1.0,104.0,15.0,10.0,4.0,2009.0,3,1.7990656241307401
5.7,-73.980468,40.783597,-73.96777800000001,40.801404999999995,1.0,111.0,22.0,19.0,4.0,2009.0,3,1.3980536756835815
9.3,-73.981164,40.774215000000005,-73.954503,40.787451000000004,1.0,187.0,7.0,22.0,7.0,2009.0,2,1.667927648791889
8.1,-74.002372,40.747045,-73.97903199999999,40.753352,1.0,538.0,24.0,9.0,6.0,2010.0,4,1.2970681083221018
5.7,-73.975083,40.762215000000005,-73.986474,40.753397,1.0,998.0,30.0,15.0,9.0,2011.0,5,0.852418371483939
5.5,-74.00202,40.729952000000004,-74.005832,40.7403,1.0,1949.0,8.0,20.0,5.0,2014.0,4,0.7423094394078459
6.1,-73.992886,40.752441999999995,-74.001177,40.757052,2.0,104.0,15.0,17.0,4.0,2009.0,3,0.5382945084298993
17.7,-73.974766,40.733728,-73.98814399999999,40.764693,1.0,337.0,4.0,17.0,12.0,2009.0,5,2.251155416474851
5.7,-73.988873,40.727102,-74.00266500000001,40.739143,1.0,749.0,22.0,1.0,1.0,2011.0,6,1.1016189663741476
5.0,-73.96008301,40.76674652,-73.9647522,40.76010513,1.0,2290.0,15.0,18.0,4.0,2015.0,3,0.5198780198603039
5.3,-74.007418,40.727175,-74.001672,40.724388,5.0,232.0,21.0,13.0,8.0,2009.0,5,0.3572165306931768
4.1,-73.95439499999999,40.766088,-73.962925,40.768015999999996,2.0,917.0,10.0,17.0,7.0,2011.0,0,0.46582219998990554
8.0,-74.003066,40.708365,-73.987477,40.719879999999996,1.0,1412.0,17.0,19.0,11.0,2012.0,6,1.1399650392370198
14.5,-73.980257,40.764465,-74.00582,40.725607000000004,1.0,2092.0,28.0,8.0,9.0,2014.0,0,2.9998185158542285
7.65,-73.78224182,40.64464188,-73.97676849,40.76493835,1.0,2347.0,11.0,0.0,6.0,2015.0,4,13.149105306288718
4.5,-73.982837,40.741853000000006,-73.992307,40.742829,1.0,63.0,5.0,9.0,3.0,2009.0,4,0.5003078265402408
6.0,-73.994235,40.721212,-73.98735699999999,40.733137,5.0,1354.0,20.0,10.0,9.0,2012.0,4,0.8992063083562319
8.0,-73.992047,40.745312,-74.014473,40.704552,2.0,1675.0,7.0,11.0,8.0,2013.0,3,3.05125578390659
7.0,-73.98618317,40.744159700000004,-73.97160339,40.74977112,1.0,2226.0,10.0,19.0,2.0,2015.0,2,0.8560160596748837
9.7,-73.995643,40.759858,-73.96514,40.774446999999995,5.0,861.0,15.0,3.0,5.0,2011.0,0,1.8878330820551472
5.7,-73.96509499999999,40.76658,-73.961977,40.779457,1.0,44.0,14.0,13.0,2.0,2009.0,6,0.904549385473054
10.5,-73.984718,40.779582,-73.964315,40.764918,2.0,139.0,20.0,11.0,5.0,2009.0,3,1.471832867874732
